SKU,Inventory,PRICE,DISCONTINUED,Active,Name,subsku,upc,inventory parent
"","85","169.0000",,Active,"Signature Eggplant Doublewide Blackout Velvet Curtain","VPCH-VET1218-108","799665813543","0"
"","0","179.0000",,Active,"Signature Eggplant Doublewide Blackout Velvet Curtain","VPCH-VET1218-120","799665813550","0"
"","93","79.0000",,Active,"Signature Eggplant Grommet Blackout Velvet Curtain","VPCH-192315-84-GRBO","610395222194","0"
"","267","94.0000",,Active,"Signature Eggplant Grommet Blackout Velvet Curtain","VPCH-192315-96-GRBO","610395222224","0"
"","275","104.0000",,Active,"Signature Eggplant Grommet Blackout Velvet Curtain","VPCH-192315-108-GRBO","610395222200","0"
"","120","114.0000",,Active,"Signature Eggplant Grommet Blackout Velvet Curtain","VPCH-192315-120-GRBO","610395222217","0"
"","0","198.0000",,Active,"Signature Federal Blue Blackout Velvet Curtain","VPCH-193810-84","610395223146","0"
"","0","218.0000",,Active,"Signature Federal Blue Blackout Velvet Curtain","VPCH-193810-96","610395223177","0"
"","158","238.0000",,Active,"Signature Federal Blue Blackout Velvet Curtain","VPCH-193810-108","610395223153","0"
"","65","258.0000",,Active,"Signature Federal Blue Blackout Velvet Curtain","VPCH-193810-120","610395223160","0"
"","0","24.9900",,Active,"Signature Havannah Ash Striped Linen & Voile Weaved Sheer Curtain","SHCH-OUR1921ASH-108","797734458008","0"
"","268","24.9900",,Active,"Signature Havannah Ash Striped Linen & Voile Weaved Sheer Curtain","SHCH-OUR1921ASH-84","797734457902","0"
"","175","24.9900",,Active,"Signature Havannah Ash Striped Linen & Voile Weaved Sheer Curtain","SHCH-OUR1921ASH-96","797734457957","0"
"","69","24.9900",,Active,"Signature Havannah Blue Striped Linen & Voile Weaved Sheer Curtain","SHCH-OUR1925BLU-84","797734457919","0"
"","26","24.9900",,Active,"Signature Havannah Blue Striped Linen & Voile Weaved Sheer Curtain","SHCH-OUR1925BLU-96","797734457964","0"
"","176","24.9900",,Active,"Signature Havannah Blue Striped Linen & Voile Weaved Sheer Curtain","SHCH-OUR1925BLU-108","797734458015","0"
"","146","29.9900",,Active,"Signature Havannah Cocoa Striped Linen & Voile Weaved Sheer Curtain","SHCH-OUR1922COC-84","797734457926","0"
"","41","29.9900",,Active,"Signature Havannah Cocoa Striped Linen & Voile Weaved Sheer Curtain","SHCH-OUR1922COC-96","797734457971","0"
"","270","29.9900",,Active,"Signature Havannah Cocoa Striped Linen & Voile Weaved Sheer Curtain","SHCH-OUR1922COC-108","797734458022","0"
"","267","24.9900",,Active,"Signature Havannah Natural Striped Linen & Voile Weaved Sheer Curtain","SHCH-OUR1923NAT-84","797734457933","0"
"","79","24.9900",,Active,"Signature Havannah Natural Striped Linen & Voile Weaved Sheer Curtain","SHCH-OUR1923NAT-96","797734457988","0"
"","111","24.9900",,Active,"Signature Havannah Natural Striped Linen & Voile Weaved Sheer Curtain","SHCH-OUR1923NAT-108","797734458039","0"
"","0","198.0000",,Active,"Signature Hunter Green Blackout Velvet Curtain","VPCH-190622-84","610395222989","0"
"","0","218.0000",,Active,"Signature Hunter Green Blackout Velvet Curtain","VPCH-190622-96","610395223016","0"
"","0","238.0000",,Active,"Signature Hunter Green Blackout Velvet Curtain","VPCH-190622-108","610395222996","0"
"","32","258.0000",,Active,"Signature Hunter Green Blackout Velvet Curtain","VPCH-190622-120","610395223009","0"
"","0","79.0000",,Active,"Signature Hunter Green Grommet Blackout Velvet Curtain","VPCH-190622-84-GRBO","610395222088","0"
"","116","94.0000",,Active,"Signature Hunter Green Grommet Blackout Velvet Curtain","VPCH-190622-96-GRBO","610395222095","0"
"","121","104.0000",,Active,"Signature Hunter Green Grommet Blackout Velvet Curtain","VPCH-190622-108-GRBO","610395222101","0"
"","22","114.0000",,Active,"Signature Hunter Green Grommet Blackout Velvet Curtain","VPCH-190622-120-GRBO","610395222071","0"
"","112","74.0000",,Active,"Signature Ivory Blackout Velvet Curtain","VPCH-120601-120","610395222842","0"
"","0","59.0000",,Active,"Signature Ivory Blackout Velvet Curtain","VPCH-120601-84","610395222828","0"
"","123","64.0000",,Active,"Signature Ivory Blackout Velvet Curtain","VPCH-120601-96","610395222859","0"
"","200","69.0000",,Active,"Signature Ivory Blackout Velvet Curtain","VPCH-120601-108","610395222835","0"
"","0","0.0000",,Active,"Signature Ivory Blackout Velvet Curtain","VPCH-1-20601-CUS","799665830649","0"
"","130","149.0000",,Active,"Signature Ivory Doublewide Blackout Velvet Curtain","VPCH-VET1217-84","610395224853","0"
"","249","159.0000",,Active,"Signature Ivory Doublewide Blackout Velvet Curtain","VPCH-VET1217-96","610395224884","0"
"","245","169.0000",,Active,"Signature Ivory Doublewide Blackout Velvet Curtain","VPCH-VET1217-108","610395224860","0"
"","128","179.0000",,Active,"Signature Ivory Doublewide Blackout Velvet Curtain","VPCH-VET1217-120","610395224877","0"
"","58","79.0000",,Active,"Signature Ivory Grommet Blackout Velvet Curtain","VPCH-120601-84-GRBO","610395221951","0"
"","92","94.0000",,Active,"Signature Ivory Grommet Blackout Velvet Curtain","VPCH-120601-96-GRBO","610395221982","0"
"","114","104.0000",,Active,"Signature Ivory Grommet Blackout Velvet Curtain","VPCH-120601-108-GRBO","610395221968","0"
"","73","114.0000",,Active,"Signature Ivory Grommet Blackout Velvet Curtain","VPCH-120601-120-GRBO","610395221975","0"
"","64","198.0000",,Active,"Signature Java Blackout Velvet Curtain","VPCH-190912-84","610395223023","0"
"","201","218.0000",,Active,"Signature Java Blackout Velvet Curtain","VPCH-190912-96","610395223054","0"
"","262","238.0000",,Active,"Signature Java Blackout Velvet Curtain","VPCH-190912-108","610395223030","0"
"","112","258.0000",,Active,"Signature Java Blackout Velvet Curtain","VPCH-190912-120","610395223047","0"
"","45","149.0000",,Active,"Signature Java Doublewide Blackout Velvet Curtain","VPCH-VET1214-84","610395224938","0"
"","109","159.0000",,Active,"Signature Java Doublewide Blackout Velvet Curtain","VPCH-VET1214-96","610395224969","0"
"","128","169.0000",,Active,"Signature Java Doublewide Blackout Velvet Curtain","VPCH-VET1214-108","610395224945","0"
"","44","179.0000",,Active,"Signature Java Doublewide Blackout Velvet Curtain","VPCH-VET1214-120","610395224952","0"
"","0","79.0000",,Active,"Signature Java Grommet Blackout Velvet Curtain","VPCH-190912-84-GRBO","610395222118","0"
"","110","94.0000",,Active,"Signature Java Grommet Blackout Velvet Curtain","VPCH-190912-96-GRBO","610395222149","0"
"","97","104.0000",,Active,"Signature Java Grommet Blackout Velvet Curtain","VPCH-190912-108-GRBO","610395222125","0"
"","47","114.0000",,Active,"Signature Java Grommet Blackout Velvet Curtain","VPCH-190912-120-GRBO","610395222132","0"
"","0","198.0000",,Active,"Signature Midnight Blue Blackout Velvet Curtain","VPCH-194023-84","610395223221","0"
"","36","218.0000",,Active,"Signature Midnight Blue Blackout Velvet Curtain","VPCH-194023-96","610395223252","0"
"","97","238.0000",,Active,"Signature Midnight Blue Blackout Velvet Curtain","VPCH-194023-108","610395223238","0"
"","49","258.0000",,Active,"Signature Midnight Blue Blackout Velvet Curtain","VPCH-194023-120","610395223245","0"
"","37","149.0000",,Active,"Signature Midnight Blue Doublewide Blackout Velvet Curtain","VPCH-VET1215-84","610395225058","0"
"","117","159.0000",,Active,"Signature Midnight Blue Doublewide Blackout Velvet Curtain","VPCH-VET1215-96","610395225089","0"
"","194","169.0000",,Active,"Signature Midnight Blue Doublewide Blackout Velvet Curtain","VPCH-VET1215-108","610395225065","0"
"","61","149.0000",,Active,"Signature Midnight Blue Doublewide Blackout Velvet Curtain","VPCH-VET1215-120","610395225072","0"
"","0","79.0000",,Active,"Signature Midnight Blue Grommet Blackout Velvet Curtain","VPCH-194023-84-GRBO","610395222279","0"
"","60","94.0000",,Active,"Signature Midnight Blue Grommet Blackout Velvet Curtain","VPCH-194023-96-GRBO","610395222309","0"
"","129","104.0000",,Active,"Signature Midnight Blue Grommet Blackout Velvet Curtain","VPCH-194023-108-GRBO","610395222286","0"
"","83","114.0000",,Active,"Signature Midnight Blue Grommet Blackout Velvet Curtain","VPCH-194023-120-GRBO","610395222293","0"
"","91","114.0000",,Active,"Signature Natural Grey Blackout Velvet Curtain","VPCH-184005-120","610395222774","0"
"","232","104.0000",,Active,"Signature Natural Grey Blackout Velvet Curtain","VPCH-184005-108","797734457216","0"
"","76","79.0000",,Active,"Signature Natural Grey Blackout Velvet Curtain","VPCH-184005-84","610395222767","0"
"","180","94.0000",,Active,"Signature Natural Grey Blackout Velvet Curtain","VPCH-184005-96","797734457209","0"
"","149","104.0000",,Active,"Signature Natural Grey Grommet Blackout Velvet Curtain","VPCH-184005-108-GRBO","610395222040","0"
"","58","114.0000",,Active,"Signature Natural Grey Grommet Blackout Velvet Curtain","VPCH-184005-120-GRBO","610395222057","0"
"","24","79.0000",,Active,"Signature Natural Grey Grommet Blackout Velvet Curtain","VPCH-184005-84-GRBO","610395222033","0"
"","228","94.0000",,Active,"Signature Natural Grey Grommet Blackout Velvet Curtain","VPCH-184005-96-GRBO","610395222064","0"
"","85","79.0000",,Active,"Signature Off White Blackout Velvet Curtain","VPCH-110602-84","610395222804","0"
"","110","94.0000",,Active,"Signature Off White Blackout Velvet Curtain","VPCH-110602-96","797734457162","0"
"","223","104.0000",,Active,"Signature Off White Blackout Velvet Curtain","VPCH-110602-108","797734457179","0"
"","118","114.0000",,Active,"Signature Off White Blackout Velvet Curtain","VPCH-110602-120","610395222811","0"
"","283","159.0000",,Active,"Signature Off White Doublewide Blackout Velvet Curtain","VPCH-VET1219-96","799665813574","0"
"","283","169.0000",,Active,"Signature Off White Doublewide Blackout Velvet Curtain","VPCH-VET1219-108","799665813581","0"
"","179","179.0000",,Active,"Signature Off White Doublewide Blackout Velvet Curtain","VPCH-VET1219-120","799665813598","0"
"","171","149.0000",,Active,"Signature Off White Doublewide Blackout Velvet Curtain","VPCH-VET1219-84","799665813567","0"
"","77","79.0000",,Active,"Signature Off White Grommet Blackout Velvet Curtain","VPCH-110602-84-GRBO","610395221913","0"
"","165","94.0000",,Active,"Signature Off White Grommet Blackout Velvet Curtain","VPCH-110602-96-GRBO","610395221944","0"
"","199","104.0000",,Active,"Signature Off White Grommet Blackout Velvet Curtain","VPCH-110602-108-GRBO","610395221920","0"
"","103","114.0000",,Active,"Signature Off White Grommet Blackout Velvet Curtain","VPCH-110602-120-GRBO","610395221937","0"
"","95","19.9900",,Active,"Doublewide Solid Off White Voile Poly Sheer Curtain","SHCH-VOL3-84-DLSW","799665834463","0"
"","124","26.9900",,Active,"Doublewide Solid Off White Voile Poly Sheer Curtain","SHCH-VOL3-96-DLSW","799665834470","0"
"","142","32.9900",,Active,"Doublewide Solid Off White Voile Poly Sheer Curtain","SHCH-VOL3-108-DLSW","799665834487","0"
"","76","37.9900",,Active,"Doublewide Solid Off White Voile Poly Sheer Curtain","SHCH-VOL3-120-DLSW","799665834494","0"
"","203","104.0000",,Active,"Signature Silver Grey Blackout Velvet Curtain","VPCH-145002-108","610395222910","0"
"","95","114.0000",,Active,"Signature Silver Grey Blackout Velvet Curtain","VPCH-145002-120","610395222927","0"
"","126","79.0000",,Active,"Signature Silver Grey Blackout Velvet Curtain","VPCH-145002-84","610395222903","0"
"","111","94.0000",,Active,"Signature Silver Grey Blackout Velvet Curtain","VPCH-145002-96","610395222934","0"
"","85","179.0000",,Active,"Signature Silver Grey Doublewide Blackout Velvet Curtain","VPCH-VET1213-120","610395224914","0"
"","83","149.0000",,Active,"Signature Silver Grey Doublewide Blackout Velvet Curtain","VPCH-VET1213-84","610395224891","0"
"","190","159.0000",,Active,"Signature Silver Grey Doublewide Blackout Velvet Curtain","VPCH-VET1213-96","610395224921","0"
"","196","169.0000",,Active,"Signature Silver Grey Doublewide Blackout Velvet Curtain","VPCH-VET1213-108","610395224907","0"
"","0","79.0000",,Active,"Signature Silver Grey Grommet Blackout Velvet Curtain","VPCH-145002-84-GRBO","610395221999","0"
"","0","94.0000",,Active,"Signature Silver Grey Grommet Blackout Velvet Curtain","VPCH-145002-96-GRBO","610395222026","0"
"","0","104.0000",,Active,"Signature Silver Grey Grommet Blackout Velvet Curtain","VPCH-145002-108-GRBO","610395222002","0"
"","41","114.0000",,Active,"Signature Silver Grey Grommet Blackout Velvet Curtain","VPCH-145002-120-GRBO","610395222019","0"
"","133","79.0000",,Active,"Signature Warm Black Blackout Velvet Curtain","VPCH-194007-84","610395223184","0"
"","99","94.0000",,Active,"Signature Warm Black Blackout Velvet Curtain","VPCH-194007-96","610395223214","0"
"","107","104.0000",,Active,"Signature Warm Black Blackout Velvet Curtain","VPCH-194007-108","610395223191","0"
"","35","114.0000",,Active,"Signature Warm Black Blackout Velvet Curtain","VPCH-194007-120","610395223207","0"
"","102","114.0000",,Active,"Signature Warm Black Grommet Blackout Velvet Curtain","VPCH-194007-120-GRBO","610395222255","0"
"","88","79.0000",,Active,"Signature Warm Black Grommet Blackout Velvet Curtain","VPCH-194007-84-GRBO","610395222231","0"
"","266","94.0000",,Active,"Signature Warm Black Grommet Blackout Velvet Curtain","VPCH-194007-96-GRBO","610395222262","0"
"","255","104.0000",,Active,"Signature Warm Black Grommet Blackout Velvet Curtain","VPCH-194007-108-GRBO","610395222248","0"
"","174","89.0000",,Active,"Signature Wheat Blackout Velvet Curtain","VPCH-141113-96","610395222897","0"
"","60","99.0000",,Active,"Signature Wheat Blackout Velvet Curtain","VPCH-141113-108","610395222873","0"
"","0","109.0000",,Active,"Signature Wheat Blackout Velvet Curtain","VPCH-141113-120","610395222880","0"
"","0","79.0000",,Active,"Signature Wheat Blackout Velvet Curtain","VPCH-141113-84","610395222866","0"
"","82","19.9900",,Active,"Doublewide Solid White Voile Poly Sheer Curtain","SHCH-VOL1-84-DLSW","799665834425","0"
"","92","26.9900",,Active,"Doublewide Solid White Voile Poly Sheer Curtain","SHCH-VOL1-96-DLSW","799665834432","0"
"","108","32.9900",,Active,"Doublewide Solid White Voile Poly Sheer Curtain","SHCH-VOL1-108-DLSW","799665834449","0"
"","76","37.9900",,Active,"Doublewide Solid White Voile Poly Sheer Curtain","SHCH-VOL1-120-DLSW","799665834456","0"
"","0","169.0000",,Active,"Silver Bell Textured Dupioni Silk Curtain","DIS-ID511-84","610395233558","0"
"","47","179.0000",,Active,"Silver Bell Textured Dupioni Silk Curtain","DIS-ID511-96","610395233565","0"
"","53","189.0000",,Active,"Silver Bell Textured Dupioni Silk Curtain","DIS-ID511-108","610395233534","0"
"","0","204.0000",,Active,"Silver Bell Textured Dupioni Silk Curtain","DIS-ID511-120","610395233541","0"
"","0","238.9900",,Active,"Sorong Printed Cotton Curtain","PRTW-D22-108","799665826765","0"
"","0","258.9900",,Active,"Sorong Printed Cotton Curtain","PRTW-D22-120","799665826758","0"
"","0","198.9900",,Active,"Sorong Printed Cotton Curtain","PRTW-D22-84","799665826734","0"
"","0","218.9900",,Active,"Sorong Printed Cotton Curtain","PRTW-D22-96","799665826741","0"
"","0","0.0000",,Active,"Sorong Printed Cotton Curtain","PRTW-D22-CUS","799665826772","0"
"","0","159.0000",,Active,"Spanish Moss Raw Silk Curtain","SSRW-LF956-84","799665811983","0"
"","21","174.0000",,Active,"Spanish Moss Raw Silk Curtain","SSRW-LF956-96","799665811990","0"
"","32","184.0000",,Active,"Spanish Moss Raw Silk Curtain","SSRW-LF956-108","799665811969","0"
"","0","194.0000",,Active,"Spanish Moss Raw Silk Curtain","SSRW-LF956-120","799665811976","0"
"","270","49.9900",,Active,"Sundip Stripe Blackout Curtain","BOCH-KC1-96","610395225584","0"
"","349","54.9900",,Active,"Sundip Stripe Blackout Curtain","BOCH-KC1-108","610395225591","0"
"","93","59.9900",,Active,"Sundip Stripe Blackout Curtain","BOCH-KC1-120","610395225607","0"
"","216","44.9900",,Active,"Sundip Stripe Blackout Curtain","BOCH-KC1-84","610395225577","0"
"","0","169.0000",,Active,"Sunrise Gold Textured Dupioni Silk Curtain","DIS-ID20-84","610395223269","0"
"","0","179.0000",,Active,"Sunrise Gold Textured Dupioni Silk Curtain","DIS-ID20-96","610395223276","0"
"","90","189.0000",,Active,"Sunrise Gold Textured Dupioni Silk Curtain","DIS-ID20-108","610395223283","0"
"","0","204.0000",,Active,"Sunrise Gold Textured Dupioni Silk Curtain","DIS-ID20-120","610395223290","0"
"","0","0.0000",,Active,"Sunrise Gold Textured Dupioni Silk Curtain","DIS-ID20-CUS","797734449136","0"
"","59","188.0000",,Active,"Syrah Faux Silk Taffeta Curtain","PTCH-JTSP1066-120","797734449433","0"
"","0","159.0000",,Active,"Terracotta Raw Silk Curtain","SSRW-LF953-84","799665811860","0"
"","0","174.0000",,Active,"Terracotta Raw Silk Curtain","SSRW-LF953-96","799665811877","0"
"","0","184.0000",,Active,"Terracotta Raw Silk Curtain","SSRW-LF953-108","799665811846","0"
"","0","194.0000",,Active,"Terracotta Raw Silk Curtain","SSRW-LF953-120","799665811853","0"
"","76","238.9900",,Active,"Tide Pools Printed Cotton Curtain","PRTW-D29B-108","799665827168","0"
"","41","258.9900",,Active,"Tide Pools Printed Cotton Curtain","PRTW-D29B-120","799665827151","0"
"","0","198.9900",,Active,"Tide Pools Printed Cotton Curtain","PRTW-D29B-84","799665827137","0"
"","24","218.9900",,Active,"Tide Pools Printed Cotton Curtain","PRTW-D29B-96","799665827144","0"
"","0","0.0000",,Active,"Tide Pools Printed Cotton Curtain","PRTW-D29B-CUS","799665827175","0"
"","76","238.9900",,Active,"Tide Sands Printed Cotton Curtain","PRTW-D29A-108","799665827083","0"
"","30","258.9900",,Active,"Tide Sands Printed Cotton Curtain","PRTW-D29A-120","799665827076","0"
"","0","198.9900",,Active,"Tide Sands Printed Cotton Curtain","PRTW-D29A-84","799665827052","0"
"","39","218.9900",,Active,"Tide Sands Printed Cotton Curtain","PRTW-D29A-96","799665827069","0"
"","0","0.0000",,Active,"Tide Sands Printed Cotton Curtain","PRTW-D29A-CUS","799665827090","0"
"","0","49.9900",,Active,"Trellise Blackout Curtain","BOCH-KC23-84","799665825294","0"
"","0","54.9900",,Active,"Trellise Blackout Curtain","BOCH-KC23-96","799665825300","0"
"","0","59.9900",,Active,"Trellise Blackout Curtain","BOCH-KC23-108","799665825324","0"
"","32","64.9900",,Active,"Trellise Blackout Curtain","BOCH-KC23-120","799665825317","0"
"","135","54.9900",,Active,"Tugra Blackout Curtain","BOCH-KC33-96","799665826109","0"
"","140","59.9900",,Active,"Tugra Blackout Curtain","BOCH-KC33-108","799665826123","0"
"","33","64.9900",,Active,"Tugra Blackout Curtain","BOCH-KC33-120","799665826116","0"
"","110","49.9900",,Active,"Tugra Blackout Curtain","BOCH-KC33-84","799665826093","0"
"","187","35.0000",,Active,"Tumbleweed Faux Linen Sheer Curtain","SHFLNCH-M013-108","610395226475","0"
"","0","25.0000",,Active,"Tumbleweed Faux Linen Sheer Curtain","SHFLNCH-M013-120","610395226482","0"
"","58","25.0000",,Active,"Tumbleweed Faux Linen Sheer Curtain","SHFLNCH-M013-84","610395226451","0"
"","191","30.0000",,Active,"Tumbleweed Faux Linen Sheer Curtain","SHFLNCH-M013-96","610395226468","0"
"","0","64.0000",,Active,"Turkish Coffee Bellino Blackout Curtain","BOCH-PL1610-120","799665829797","0"
"","28","49.0000",,Active,"Turkish Coffee Bellino Blackout Curtain","BOCH-PL1610-84","799665829773","0"
"","0","54.0000",,Active,"Turkish Coffee Bellino Blackout Curtain","BOCH-PL1610-96","799665829780","0"
"","0","59.0000",,Active,"Turkish Coffee Bellino Blackout Curtain","BOCH-PL1610-108","799665829803","0"
"","0","39.0000",,Active,"Turquoise Cotenza Curtain","CZCH-CTZ6-84","610395221715","0"
"","0","49.0000",,Active,"Turquoise Cotenza Curtain","CZCH-CTZ6-96","610395221722","0"
"","0","59.0000",,Active,"Turquoise Cotenza Curtain","CZCH-CTZ6-108","610395221739","0"
"","0","69.0000",,Active,"Turquoise Cotenza Curtain","CZCH-CTZ6-120","610395221746","0"
"","0","59.0000",,Active,"Turquoise Cotenza Grommet Curtain","CZCH-CTZ6-108-GR","610395221777","0"
"","0","69.0000",,Active,"Turquoise Cotenza Grommet Curtain","CZCH-CTZ6-120-GR","610395221784","0"
"","0","39.0000",,Active,"Turquoise Cotenza Grommet Curtain","CZCH-CTZ6-84-GR","610395221753","0"
"","0","49.0000",,Active,"Turquoise Cotenza Grommet Curtain","CZCH-CTZ6-96-GR","610395221760","0"
"","42","59.0000",,Active,"Vanilla Cotenza Curtain","CZCH-CTZ2-108","610395221814","0"
"","0","39.0000",,Active,"Vanilla Cotenza Curtain","CZCH-CTZ2-120","610395221821","0"
"","24","49.0000",,Active,"Vanilla Cotenza Curtain","CZCH-CTZ2-96","610395221807","0"
"","0","39.0000",,Active,"Vanilla Cotenza Curtain","CZCH-CTZ2-84","610395221791","0"
"","0","39.0000",,Active,"Vanilla Cotenza Grommet Curtain","CZCH-CTZ2-120-GR","610395221869","0"
"","0","39.0000",,Active,"Vanilla Cotenza Grommet Curtain","CZCH-CTZ2-84-GR","610395221838","0"
"","47","49.0000",,Active,"Vanilla Cotenza Grommet Curtain","CZCH-CTZ2-96-GR","610395221845","0"
"","0","59.0000",,Active,"Vanilla Cotenza Grommet Curtain","CZCH-CTZ2-108-GR","610395221852","0"
"","0","89.0000",,Active,"Verona Faux Silk Taffeta Stripe Curtain","PTSCH-11082-84","610395223344","0"
"","0","99.0000",,Active,"Verona Faux Silk Taffeta Stripe Curtain","PTSCH-11082-96","610395223351","0"
"","0","109.0000",,Active,"Verona Faux Silk Taffeta Stripe Curtain","PTSCH-11082-108","610395223368","0"
"","0","119.0000",,Active,"Verona Faux Silk Taffeta Stripe Curtain","PTSCH-11082-120","610395223375","0"
"","63","39.0000",,Active,"Vita Off White Embroidered Sheer Curtain","SHCH-EMB20132B-84","799665834623","0"
"","75","44.0000",,Active,"Vita Off White Embroidered Sheer Curtain","SHCH-EMB20132B-96","799665834630","0"
"","103","49.0000",,Active,"Vita Off White Embroidered Sheer Curtain","SHCH-EMB20132B-108","799665834647","0"
"","46","54.0000",,Active,"Vita Off White Embroidered Sheer Curtain","SHCH-EMB20132B-120","799665834654","0"
"","0","0.0000",,Active,"Vita Off White Embroidered Sheer Curtain","SHCH-EMB20132B-CUS","799418016030","0"
"","41","39.0000",,Active,"Vita Taupe Gold Embroidered Sheer Curtain","SHCH-EMB20132A-84","799665834586","0"
"","120","44.0000",,Active,"Vita Taupe Gold Embroidered Sheer Curtain","SHCH-EMB20132A-96","799665834593","0"
"","98","49.0000",,Active,"Vita Taupe Gold Embroidered Sheer Curtain","SHCH-EMB20132A-108","799665834609","0"
"","30","54.0000",,Active,"Vita Taupe Gold Embroidered Sheer Curtain","SHCH-EMB20132A-120","799665834616","0"
"","0","0.0000",,Active,"Vita Taupe Gold Embroidered Sheer Curtain","SHCH-EMB20132A-CUS","799418016009","0"
"","102","188.0000",,Active,"White Faux Silk Taffeta Curtain","PTCH-JTSP29-120","610395224198","0"
"","69","158.0000",,Active,"White Faux Silk Taffeta Curtain","PTCH-JTSP29-84","610395224204","0"
"","60","40.0000",,Active,"White Orchid Faux Linen Sheer Curtain","SHFLNCH-M011-120","610395226406","0"
"","0","25.0000",,Active,"White Orchid Faux Linen Sheer Curtain","SHFLNCH-M011-84","610395226376","0"
"","98","30.0000",,Active,"White Orchid Faux Linen Sheer Curtain","SHFLNCH-M011-96","610395226383","0"
"","146","35.0000",,Active,"White Orchid Faux Linen Sheer Curtain","SHFLNCH-M011-108","610395226390","0"
"","39","204.0000",,Active,"Winter Blue Textured Dupioni Silk Curtain","DIS-ID7906-120","797734450125","0"
"","28","169.0000",,Active,"Winter Blue Textured Dupioni Silk Curtain","DIS-ID7906-84","797734450095","0"
"","92","179.0000",,Active,"Winter Blue Textured Dupioni Silk Curtain","DIS-ID7906-96","797734450101","0"
"","68","189.0000",,Active,"Winter Blue Textured Dupioni Silk Curtain","DIS-ID7906-108","797734450118","0"
"","44","188.0000",,Active,"Wisteria Blue Faux Silk Taffeta Curtain","PTCH-JTSP207-120","799665824273","0"
"","25","158.0000",,Active,"Wisteria Blue Faux Silk Taffeta Curtain","PTCH-JTSP207-84","799665824259","0"
"","78","178.0000",,Active,"Wisteria Blue Faux Silk Taffeta Curtain","PTCH-JTSP207-108","799665824280","0"
"","0","0.0000",,Active,"Wisteria Blue Faux Silk Taffeta Curtain","PTCH-JTSP207-CUS","799665824297","0"
"","105","39.0000",,Active,"Zara Taupe Patterned Sheer Curtain","SHCH-LHOCS333-84","799665835279","0"
"","158","44.0000",,Active,"Zara Taupe Patterned Sheer Curtain","SHCH-LHOCS333-96","799665835286","0"
"","0","49.0000",,Active,"Zara Taupe Patterned Sheer Curtain","SHCH-LHOCS333-108","799665835293","0"
"","0","168.0000",,Active,"Ruched Graphite Faux Silk Taffeta Curtain","PTCH-JTSP005-96-RU","797734456844","0"
"","0","178.0000",,Active,"Ruched Graphite Faux Silk Taffeta Curtain","PTCH-JTSP005-108-RU","797734456851","0"
"","0","188.0000",,Active,"Ruched Graphite Faux Silk Taffeta Curtain","PTCH-JTSP005-120-RU","797734456868","0"
"","0","308.0000",,Active,"Ruched Honey Faux Silk Taffeta Curtain","PTCH-54-108-RU","799665813321","0"
"","0","228.0000",,Active,"Ruched Honey Faux Silk Taffeta Curtain","PTCH-54-84-RU","799665813345","0"
"","0","188.0000",,Active,"Ruched Java Faux Silk Taffeta Curtain","PTCH-JTSP190912-120-RU","797734449471","0"
"","0","139.0000",,Active,"Ruched Mushroom Faux Silk Taffeta Curtain","PTCH-27-108-RU","797734457018","0"
"","0","159.0000",,Active,"Ruched Mushroom Faux Silk Taffeta Curtain","PTCH-27-120-RU","797734457025","0"
"","0","99.0000",,Active,"Ruched Mushroom Faux Silk Taffeta Curtain","PTCH-27-84-RU","797734456998","0"
"","0","119.0000",,Active,"Ruched Mushroom Faux Silk Taffeta Curtain","PTCH-27-96-RU","797734457001","0"
"","0","109.0000",,Active,"Ruched Platinum Faux Silk Taffeta Curtain","PTCH-JTSP112-120-RU","797734456905","0"
"","0","158.0000",,Active,"Hollywood Red Faux Silk Taffeta Curtain","PTCH-JTSP204-84","799665824013","0"
"","45","168.0000",,Active,"Hollywood Red Faux Silk Taffeta Curtain","PTCH-JTSP204-96","799665824020","0"
"","33","188.0000",,Active,"Hollywood Red Faux Silk Taffeta Curtain","PTCH-JTSP204-120","799665824037","0"
"","0","0.0000",,Active,"Hollywood Red Faux Silk Taffeta Curtain","PTCH-JTSP204-CUS","799665824051","0"
"","0","168.0000",,Active,"Ruched Graphite Faux Silk Taffeta Curtain","PTCH-JTSP005-96-RU","797734456844","0"
"","0","178.0000",,Active,"Ruched Graphite Faux Silk Taffeta Curtain","PTCH-JTSP005-108-RU","797734456851","0"
"","0","188.0000",,Active,"Ruched Graphite Faux Silk Taffeta Curtain","PTCH-JTSP005-120-RU","797734456868","0"
"","0","188.0000",,Active,"Ruched Java Faux Silk Taffeta Curtain","PTCH-JTSP190912-120-RU","797734449471","0"
"","0","49.9900",,Active,"Sunburst Blackout Curtain","BOCH-KC34C-84","799665826178","0"
"","60","54.9900",,Active,"Sunburst Blackout Curtain","BOCH-KC34C-96","799665826185","0"
"","132","59.9900",,Active,"Sunburst Blackout Curtain","BOCH-KC34C-108","799665826208","0"
"","59","64.9900",,Active,"Sunburst Blackout Curtain","BOCH-KC34C-120","799665826192","0"
"","337","104.0000",,Active,"Antique Beige Faux Silk Taffeta Curtain","PTCH-JTSP130907-96","797734458084","0"
"","181","89.0000",,Active,"Antique Beige Faux Silk Taffeta Curtain","PTCH-JTSP130907-84","797734458053","0"
"","0","149.0000",,Active,"Copenhagen Natural Jacquard with Organza Overlay Curtain","JQCH-HANB1B-120","799418012445","0"
